exp,tem,cv,cri,lea,spp,iso,day,mm1,mm2
2,20,Kerman,5,42,Ck,3G23,5,688,822
2,20,Kerman,5,43,Cf,11K11,5,664,580
2,20,Kerman,5,44,Cf,11K11,5,822,870
2,20,Kerman,5,45,Cf,11K11,5,993,1238
2,20,Kerman,5,46,Ck,3G23,5,699,700
2,20,Kerman,5,47,Cf,11K11,5,932,1033
2,20,Kerman,5,48,Ck,3G23,5,884,917
2,20,Kerman,5,49,Cf,11K11,5,736,698
2,20,Kerman,5,50,Cf,11K11,5,1162,989
2,20,Kerman,6,51,Cf,11K11,5,1016,1074
2,20,Kerman,6,52,Cf,11K11,5,746,725
2,20,Kerman,6,53,Ck,3G23,5,665,763
2,20,Kerman,6,54,Ck,3G23,5,742,1003
2,20,Kerman,6,55,Cf,11K11,5,931,1000
2,20,Kerman,6,56,Ck,3G23,5,703,928
2,20,Kerman,6,57,Cf,11K11,5,859,823
2,20,Kerman,6,58,Cf,11K11,5,834,907
2,20,Kerman,6,59,Cf,11K11,5,933,921
2,20,Kerman,6,60,Ck,3G23,5,742,776
2,25,Kerman,1,1,Cf,11K11,5,928,1119
2,25,Kerman,1,2,Cf,11K11,5,1030,1175
2,25,Kerman,1,3,Cf,11K11,5,1061,1148
2,25,Kerman,1,4,Ck,3G23,5,1024,1007
2,25,Kerman,1,5,Ck,3G23,5,680,629
2,25,Kerman,1,6,Cf,11K11,5,824,929
2,25,Kerman,1,7,Cf,11K11,5,800,897
2,25,Kerman,1,8,Ck,3G23,5,832,1073
2,25,Kerman,1,9,Ck,3G23,5,768,773
2,25,Kerman,1,10,Ck,3G23,5,938,1335
2,25,Kerman,2,11,Ck,3G23,5,849,752
2,25,Kerman,2,12,Ck,3G23,5,862,862
2,25,Kerman,2,13,Ck,3G23,5,1017,1432
2,25,Kerman,2,14,Cf,11K11,5,1177,1023
2,25,Kerman,2,15,Ck,3G23,5,813,795
2,25,Kerman,2,16,Ck,3G23,5,1077,825
2,25,Kerman,2,17,Cf,11K11,5,969,929
2,25,Kerman,2,18,Cf,11K11,5,827,1070
2,25,Kerman,2,19,Cf,11K11,5,1053,1074
2,25,Kerman,2,20,Ck,3G23,5,717,968
2,25,Kerman,3,21,Cf,11K11,5,1221,1181
2,25,Kerman,3,22,Ck,3G23,5,730,811
2,25,Kerman,3,23,Cf,11K11,5,978,836
2,25,Kerman,3,24,Cf,11K11,5,851,1016
2,25,Kerman,3,25,Cf,11K11,5,898,905
2,25,Kerman,3,26,Ck,3G23,5,665,699
2,25,Kerman,3,27,Cf,11K11,5,845,846
2,25,Kerman,3,28,Ck,3G23,5,702,870
2,25,Kerman,3,29,Cf,11K11,5,818,884
2,25,Kerman,3,30,Ck,3G23,5,818,659
2,25,Kerman,4,31,Cf,11K11,5,918,906
2,25,Kerman,4,32,Cf,11K11,5,1036,1184
2,25,Kerman,4,33,Cf,11K11,5,930,1146
2,25,Kerman,4,34,Cf,11K11,5,967,1071
2,25,Kerman,4,35,Cf,11K11,5,877,808
2,25,Kerman,4,36,Ck,3G23,5,931,847
2,25,Kerman,4,37,Ck,3G23,5,890,1079
2,25,Kerman,4,38,Cf,11K11,5,805,1037
2,25,Kerman,4,39,Cf,11K11,5,809,1009
2,25,Kerman,4,40,Cf,11K11,5,1413,1338
2,25,Kerman,5,41,Cf,11K11,5,1065,1189
2,25,Kerman,5,42,Ck,3G23,5,964,1150
2,25,Kerman,5,43,Ck,3G23,5,826,693
2,25,Kerman,5,44,Cf,11K11,5,1432,1581
2,25,Kerman,5,45,Ck,3G23,5,854,1144
2,25,Kerman,5,46,Ck,3G23,5,559,750
2,25,Kerman,5,47,Ck,3G23,5,902,711
2,25,Kerman,5,48,Cf,11K11,5,1457,1522
2,25,Kerman,5,49,Cf,11K11,5,1127,1159
2,25,Kerman,5,50,Cf,11K11,5,909,1019
2,25,Kerman,6,51,Ck,3G23,5,664,802
2,25,Kerman,6,52,Cf,11K11,5,752,972
2,25,Kerman,6,53,Ck,3G23,5,520,589
2,25,Kerman,6,54,Ck,3G23,5,483,513
2,25,Kerman,6,55,Ck,3G23,5,617,631
2,25,Kerman,6,56,Ck,3G23,5,579,558
2,25,Kerman,6,57,Ck,3G23,5,569,722
2,25,Kerman,6,58,Ck,3G23,5,832,758
2,25,Kerman,6,59,Ck,3G23,5,791,925
2,25,Kerman,6,60,Cf,11K11,5,967,873
2,30,Kerman,1,1,Cf,11K11,5,546,737
2,30,Kerman,1,2,Ck,3G23,5,568,724
2,30,Kerman,1,3,Ck,3G23,5,608,857
2,30,Kerman,1,4,Cf,11K11,5,614,581
2,30,Kerman,1,5,Cf,11K11,5,1313,1129
2,30,Kerman,1,6,Ck,3G23,5,661,620
2,30,Kerman,1,7,Cf,11K11,5,NA,NA
2,30,Kerman,1,8,Ck,3G23,5,790,885
2,30,Kerman,1,9,Cf,11K11,5,1016,888
2,30,Kerman,1,10,Cf,11K11,5,910,781
2,30,Kerman,2,11,Cf,11K11,5,565,665
2,30,Kerman,2,12,Ck,3G23,5,805,760
2,30,Kerman,2,13,Ck,3G23,5,1236,1056
2,30,Kerman,2,14,Cf,11K11,5,840,929
2,30,Kerman,2,15,Ck,3G23,5,888,827
2,30,Kerman,2,16,Ck,3G23,5,722,748
2,30,Kerman,2,17,Ck,3G23,5,796,782
2,30,Kerman,2,18,Ck,3G23,5,870,782
2,30,Kerman,2,19,Ck,3G23,5,972,922
2,30,Kerman,2,20,Cf,11K11,5,1132,1127
2,30,Kerman,3,21,Ck,3G23,5,638,667
2,30,Kerman,3,22,Ck,3G23,5,873,812
2,30,Kerman,3,23,Cf,11K11,5,484,486
2,30,Kerman,3,24,Cf,11K11,5,591,602
2,30,Kerman,3,25,Ck,3G23,5,711,578
2,30,Kerman,3,26,Cf,11K11,5,629,614
2,30,Kerman,3,27,Ck,3G23,5,603,656
2,30,Kerman,3,28,Cf,11K11,5,492,521
2,30,Kerman,3,29,Cf,11K11,5,519,540
2,30,Kerman,3,30,Cf,11K11,5,1134,1055
2,30,Kerman,4,31,Ck,3G23,5,1148,1098
2,30,Kerman,4,32,Cf,11K11,5,814,876
2,30,Kerman,4,33,Ck,3G23,5,937,1036
2,30,Kerman,4,34,Ck,3G23,5,713,750
2,30,Kerman,4,35,Cf,11K11,5,874,709
2,30,Kerman,4,36,Ck,3G23,5,834,832
2,30,Kerman,4,37,Cf,11K11,5,651,793
2,30,Kerman,4,38,Ck,3G23,5,727,826
2,30,Kerman,4,39,Ck,3G23,5,1029,1038
2,30,Kerman,4,40,Cf,11K11,5,877,1464
2,30,Kerman,5,41,Cf,11K11,5,494,493
2,30,Kerman,5,42,Ck,3G23,5,400,400
2,30,Kerman,5,43,Cf,11K11,5,589,709
2,30,Kerman,5,44,Cf,11K11,5,621,609
2,30,Kerman,5,45,Ck,3G23,5,587,589
2,30,Kerman,5,46,Cf,11K11,5,559,545
2,30,Kerman,5,47,Cf,11K11,5,702,504
2,30,Kerman,5,48,Ck,3G23,5,478,601
2,30,Kerman,5,49,Cf,11K11,5,588,644
2,30,Kerman,5,50,Cf,11K11,5,709,693
2,30,Kerman,6,51,Cf,11K11,5,520,506
2,30,Kerman,6,52,Ck,3G23,5,435,400
2,30,Kerman,6,53,Ck,3G23,5,400,400
2,30,Kerman,6,54,Ck,3G23,5,783,653
2,30,Kerman,6,55,Ck,3G23,5,560,543
2,30,Kerman,6,56,Cf,11K11,5,636,617
2,30,Kerman,6,57,Ck,3G23,5,549,619
2,30,Kerman,6,58,Cf,11K11,5,514,575
2,30,Kerman,6,59,Cf,11K11,5,573,582
2,30,Kerman,6,60,Ck,3G23,5,620,686
2,20,Red Aleppo,1,1,Ck,3G23,5,676,678
2,20,Red Aleppo,1,2,Cf,11K11,5,675,619
2,20,Red Aleppo,1,3,Ck,3G23,5,574,823
2,20,Red Aleppo,1,4,Ck,3G23,5,669,673
2,20,Red Aleppo,1,5,Cf,11K11,5,841,713
2,20,Red Aleppo,1,6,Ck,3G23,5,552,476
2,20,Red Aleppo,1,7,Cf,11K11,5,591,534
2,20,Red Aleppo,1,8,Cf,11K11,5,665,843
2,20,Red Aleppo,1,9,Ck,3G23,5,655,675
2,20,Red Aleppo,1,10,Ck,3G23,5,580,666
2,20,Red Aleppo,2,11,Ck,3G23,5,531,531
2,20,Red Aleppo,2,12,Ck,3G23,5,698,698
2,20,Red Aleppo,2,13,Ck,3G23,5,592,543
2,20,Red Aleppo,2,14,Cf,11K11,5,529,529
2,20,Red Aleppo,2,15,Cf,11K11,5,736,729
2,20,Red Aleppo,2,16,Cf,11K11,5,589,688
2,20,Red Aleppo,2,17,Ck,3G23,5,583,609
2,20,Red Aleppo,2,18,Ck,3G23,5,487,467
2,20,Red Aleppo,2,19,Cf,11K11,5,655,685
2,20,Red Aleppo,2,20,Cf,11K11,5,710,681
2,20,Red Aleppo,3,21,Cf,11K11,5,734,685
2,20,Red Aleppo,3,22,Ck,3G23,5,400,400
2,20,Red Aleppo,3,23,Cf,11K11,5,680,590
2,20,Red Aleppo,3,24,Cf,11K11,5,687,604
2,20,Red Aleppo,3,25,Ck,3G23,5,405,435
2,20,Red Aleppo,3,26,Cf,11K11,5,954,904
2,20,Red Aleppo,3,27,Cf,11K11,5,624,855
2,20,Red Aleppo,3,28,Ck,3G23,5,613,540
2,20,Red Aleppo,3,29,Cf,11K11,5,668,680
2,20,Red Aleppo,3,30,Ck,3G23,5,784,752
2,20,Red Aleppo,4,31,Ck,3G23,5,603,545
2,20,Red Aleppo,4,32,Ck,3G23,5,682,621
2,20,Red Aleppo,4,33,Ck,3G23,5,712,712
2,20,Red Aleppo,4,34,Cf,11K11,5,856,718
2,20,Red Aleppo,4,35,Cf,11K11,5,638,867
2,20,Red Aleppo,4,36,Cf,11K11,5,688,777
2,20,Red Aleppo,4,37,Cf,11K11,5,698,991
2,20,Red Aleppo,4,38,Cf,11K11,5,924,927
2,20,Red Aleppo,4,39,Cf,11K11,5,652,712
2,20,Red Aleppo,4,40,Ck,3G23,5,400,400
2,20,Red Aleppo,5,41,Ck,3G23,5,801,784
2,20,Red Aleppo,5,42,Ck,3G23,5,610,495
2,20,Red Aleppo,5,43,Cf,11K11,5,730,636
2,20,Red Aleppo,5,44,Ck,3G23,5,638,685
2,20,Red Aleppo,5,45,Cf,11K11,5,750,730
2,20,Red Aleppo,5,46,Ck,3G23,5,545,674
2,20,Red Aleppo,5,47,Cf,11K11,5,733,852
2,20,Red Aleppo,5,48,Cf,11K11,5,800,761
2,20,Red Aleppo,5,49,Ck,3G23,5,865,620
2,20,Red Aleppo,5,50,Cf,11K11,5,707,715
2,20,Red Aleppo,6,51,Ck,3G23,5,622,728
2,20,Red Aleppo,6,52,Ck,3G23,5,400,400
2,20,Red Aleppo,6,53,Cf,11K11,5,565,548
2,20,Red Aleppo,6,54,Ck,3G23,5,400,400
2,20,Red Aleppo,6,55,Ck,3G23,5,628,592
2,20,Red Aleppo,6,56,Ck,3G23,5,702,730
2,20,Red Aleppo,6,57,Ck,3G23,5,626,618
2,20,Red Aleppo,6,58,Cf,11K11,5,772,736
2,20,Red Aleppo,6,59,Cf,11K11,5,637,703
2,20,Red Aleppo,6,60,Cf,11K11,5,911,809
2,25,Red Aleppo,1,1,Cf,11K11,5,855,877
2,25,Red Aleppo,1,2,Cf,11K11,5,940,986
2,25,Red Aleppo,1,3,Cf,11K11,5,996,896
2,25,Red Aleppo,1,4,Ck,3G23,5,1320,1468
2,25,Red Aleppo,1,5,Cf,11K11,5,1017,1335
2,25,Red Aleppo,1,6,Ck,3G23,5,696,865
2,25,Red Aleppo,1,7,Cf,11K11,5,711,1043
2,25,Red Aleppo,1,8,Ck,3G23,5,812,879
2,25,Red Aleppo,1,9,Cf,11K11,5,1726,1308
2,25,Red Aleppo,1,10,Ck,3G23,5,1003,1173
2,25,Red Aleppo,2,11,Cf,11K11,5,763,763
2,25,Red Aleppo,2,12,Ck,3G23,5,865,1195
2,25,Red Aleppo,2,13,Cf,11K11,5,1189,1719
2,25,Red Aleppo,2,14,Ck,3G23,5,1549,1095
2,25,Red Aleppo,2,15,Cf,11K11,5,2015,1711
2,25,Red Aleppo,2,16,Ck,3G23,5,1003,966
2,25,Red Aleppo,2,17,Cf,11K11,5,1500,1432
2,25,Red Aleppo,2,18,Ck,3G23,5,1093,846
2,25,Red Aleppo,2,19,Ck,3G23,5,1274,1672
2,25,Red Aleppo,2,20,Cf,11K11,5,1141,1461
2,25,Red Aleppo,3,21,Cf,11K11,5,1066,1083
2,25,Red Aleppo,3,22,Cf,11K11,5,908,877
2,25,Red Aleppo,3,23,Ck,3G23,5,1191,1098
2,25,Red Aleppo,3,24,Cf,11K11,5,655,577
2,25,Red Aleppo,3,25,Ck,3G23,5,526,531
2,25,Red Aleppo,3,26,Ck,3G23,5,1307,1077
2,25,Red Aleppo,3,27,Cf,11K11,5,943,781
2,25,Red Aleppo,3,28,Ck,3G23,5,797,744
2,25,Red Aleppo,3,29,Cf,11K11,5,766,766
2,25,Red Aleppo,3,30,Cf,11K11,5,629,619
2,25,Red Aleppo,4,31,Ck,3G23,5,1360,1653
2,25,Red Aleppo,4,32,Ck,3G23,5,830,871
2,25,Red Aleppo,4,33,Cf,11K11,5,1259,1195
2,25,Red Aleppo,4,34,Cf,11K11,5,883,951
2,25,Red Aleppo,4,35,Cf,11K11,5,659,778
2,25,Red Aleppo,4,36,Ck,3G23,5,1115,891
2,25,Red Aleppo,4,37,Cf,11K11,5,950,835
2,25,Red Aleppo,4,38,Ck,3G23,5,672,672
2,25,Red Aleppo,4,39,Cf,11K11,5,1160,1127
2,25,Red Aleppo,4,40,Ck,3G23,5,1646,1068
2,25,Red Aleppo,5,41,Ck,3G23,5,915,1036
2,25,Red Aleppo,5,42,Cf,11K11,5,867,915
2,25,Red Aleppo,5,43,Cf,11K11,5,753,954
2,25,Red Aleppo,5,44,Ck,3G23,5,946,911
2,25,Red Aleppo,5,45,Cf,11K11,5,1150,854
2,25,Red Aleppo,5,46,Cf,11K11,5,1382,1529
2,25,Red Aleppo,5,47,Ck,3G23,5,1337,1115
2,25,Red Aleppo,5,48,Ck,3G23,5,1629,1231
2,25,Red Aleppo,5,49,Ck,3G23,5,983,877
2,25,Red Aleppo,5,50,Cf,11K11,5,1001,886
2,25,Red Aleppo,6,51,Cf,11K11,5,634,676
2,25,Red Aleppo,6,52,Ck,3G23,5,851,908
2,25,Red Aleppo,6,53,Ck,3G23,5,615,622
2,25,Red Aleppo,6,54,Cf,11K11,5,888,882
2,25,Red Aleppo,6,55,Ck,3G23,5,1024,1020
2,25,Red Aleppo,6,56,Ck,3G23,5,1123,999
2,25,Red Aleppo,6,57,Ck,3G23,5,1118,896
2,25,Red Aleppo,6,58,Cf,11K11,5,1514,1343
2,25,Red Aleppo,6,59,Ck,3G23,5,917,864
2,25,Red Aleppo,6,60,Ck,3G23,5,982,834
2,30,Red Aleppo,1,1,Ck,3G23,5,684,712
2,30,Red Aleppo,1,2,Cf,11K11,5,550,441
2,30,Red Aleppo,1,3,Cf,11K11,5,519,484
2,30,Red Aleppo,1,4,Cf,11K11,5,575,551
2,30,Red Aleppo,1,5,Cf,11K11,5,508,548
2,30,Red Aleppo,1,6,Cf,11K11,5,486,484
2,30,Red Aleppo,1,7,Ck,3G23,5,632,651
2,30,Red Aleppo,1,8,Ck,3G23,5,593,605
2,30,Red Aleppo,1,9,Cf,11K11,5,468,478
2,30,Red Aleppo,1,10,Cf,11K11,5,536,494
2,30,Red Aleppo,2,11,Ck,3G23,5,547,640
2,30,Red Aleppo,2,12,Ck,3G23,5,618,803
2,30,Red Aleppo,2,13,Cf,11K11,5,889,890
2,30,Red Aleppo,2,14,Ck,3G23,5,647,742
2,30,Red Aleppo,2,15,Ck,3G23,5,613,581
2,30,Red Aleppo,2,16,Ck,3G23,5,633,590
2,30,Red Aleppo,2,17,Ck,3G23,5,629,558
2,30,Red Aleppo,2,18,Cf,11K11,5,716,750
2,30,Red Aleppo,2,19,Cf,11K11,5,663,709
2,30,Red Aleppo,2,20,Ck,3G23,5,1210,1098
2,30,Red Aleppo,3,21,Cf,11K11,5,1054,1084
2,30,Red Aleppo,3,22,Ck,3G23,5,861,699
2,30,Red Aleppo,3,23,Cf,11K11,5,876,949
2,30,Red Aleppo,3,24,Cf,11K11,5,749,821
2,30,Red Aleppo,3,25,Ck,3G23,5,804,790
2,30,Red Aleppo,3,26,Ck,3G23,5,655,655
2,30,Red Aleppo,3,27,Ck,3G23,5,889,876
2,30,Red Aleppo,3,28,Cf,11K11,5,864,857
2,30,Red Aleppo,3,29,Cf,11K11,5,790,853
2,30,Red Aleppo,3,30,Cf,11K11,5,844,844
2,30,Red Aleppo,4,31,Cf,11K11,5,555,554
2,30,Red Aleppo,4,32,Ck,3G23,5,620,652
2,30,Red Aleppo,4,33,Cf,11K11,5,734,668
2,30,Red Aleppo,4,34,Ck,3G23,5,773,800
2,30,Red Aleppo,4,35,Cf,11K11,5,640,651
2,30,Red Aleppo,4,36,Cf,11K11,5,797,823
2,30,Red Aleppo,4,37,Ck,3G23,5,762,761
2,30,Red Aleppo,4,38,Cf,11K11,5,735,788
2,30,Red Aleppo,4,39,Cf,11K11,5,663,718
2,30,Red Aleppo,4,40,Ck,3G23,5,864,644
2,30,Red Aleppo,5,41,Ck,3G23,5,668,519
2,30,Red Aleppo,5,42,Cf,11K11,5,582,581
2,30,Red Aleppo,5,43,Ck,3G23,5,668,658
2,30,Red Aleppo,5,44,Cf,11K11,5,643,746
2,30,Red Aleppo,5,45,Ck,3G23,5,838,709
2,30,Red Aleppo,5,46,Ck,3G23,5,754,686
2,30,Red Aleppo,5,47,Cf,11K11,5,672,703
2,30,Red Aleppo,5,48,Ck,3G23,5,505,602
2,30,Red Aleppo,5,49,Cf,11K11,5,639,605
2,30,Red Aleppo,5,50,Cf,11K11,5,664,555
2,30,Red Aleppo,6,51,Cf,11K11,5,749,667
2,30,Red Aleppo,6,52,Ck,3G23,5,748,687
2,30,Red Aleppo,6,53,Ck,3G23,5,888,990
2,30,Red Aleppo,6,54,Cf,11K11,5,1076,970
2,30,Red Aleppo,6,55,Ck,3G23,5,986,1210
2,30,Red Aleppo,6,56,Ck,3G23,5,544,542
2,30,Red Aleppo,6,57,Cf,11K11,5,480,670
2,30,Red Aleppo,6,58,Ck,3G23,5,852,863
2,30,Red Aleppo,6,59,Ck,3G23,5,722,698
2,30,Red Aleppo,6,60,Ck,3G23,5,500,500
2,20,Kerman,1,1,Ck,3G23,7,802,1056
2,20,Kerman,1,2,Cf,11K11,7,1142,1022
2,20,Kerman,1,3,Ck,3G23,7,973,1590
2,20,Kerman,1,4,Cf,11K11,7,894,1260
2,20,Kerman,1,5,Ck,3G23,7,891,735
2,20,Kerman,1,6,Cf,11K11,7,1298,959
2,20,Kerman,1,7,Cf,11K11,7,1119,958
2,20,Kerman,1,8,Ck,3G23,7,860,1223
2,20,Kerman,1,9,Ck,3G23,7,1197,868
2,20,Kerman,1,10,Ck,3G23,7,853,1117
2,20,Kerman,2,11,Cf,11K11,7,1190,1226
2,20,Kerman,2,12,Ck,3G23,7,714,681
2,20,Kerman,2,13,Cf,11K11,7,1529,1512
2,20,Kerman,2,14,Ck,3G23,7,1554,926
2,20,Kerman,2,15,Ck,3G23,7,1153,1135
2,20,Kerman,2,16,Ck,3G23,7,1236,1024
2,20,Kerman,2,17,Ck,3G23,7,872,750
2,20,Kerman,2,18,Cf,11K11,7,980,937
2,20,Kerman,2,19,Ck,3G23,7,843,832
2,20,Kerman,2,20,Cf,11K11,7,1640,1601
2,20,Kerman,3,21,Cf,11K11,7,835,1065
2,20,Kerman,3,22,Ck,3G23,7,741,710
2,20,Kerman,3,23,Ck,3G23,7,1223,834
2,20,Kerman,3,24,Ck,3G23,7,705,918
2,20,Kerman,3,25,Cf,11K11,7,1050,976
2,20,Kerman,3,26,Ck,3G23,7,1126,840
2,20,Kerman,3,27,Cf,11K11,7,1149,1416
2,20,Kerman,3,28,Cf,11K11,7,942,893
2,20,Kerman,3,29,Ck,3G23,7,1066,1100
2,20,Kerman,3,30,Cf,11K11,7,1114,1058
2,20,Kerman,4,31,Cf,11K11,7,1290,1380
2,20,Kerman,4,32,Ck,3G23,7,1162,1039
2,20,Kerman,4,33,Ck,3G23,7,1025,1118
2,20,Kerman,4,34,Cf,11K11,7,1622,1559
2,20,Kerman,4,35,Ck,3G23,7,1104,1054
2,20,Kerman,4,36,Ck,3G23,7,1177,962
2,20,Kerman,4,37,Cf,11K11,7,1091,1077
2,20,Kerman,4,38,Cf,11K11,7,1202,992
2,20,Kerman,4,39,Cf,11K11,7,913,922
2,20,Kerman,4,40,Ck,3G23,7,971,882
2,20,Kerman,5,41,Ck,3G23,7,1109,1193
2,20,Kerman,5,42,Ck,3G23,7,1054,1342
2,20,Kerman,5,43,Cf,11K11,7,735,807
2,20,Kerman,5,44,Cf,11K11,7,1365,1491
2,20,Kerman,5,45,Cf,11K11,7,1478,1348
2,20,Kerman,5,46,Ck,3G23,7,948,853
2,20,Kerman,5,47,Cf,11K11,7,1363,1445
2,20,Kerman,5,48,Ck,3G23,7,1852,1366
2,20,Kerman,5,49,Cf,11K11,7,1202,1141
2,20,Kerman,5,50,Cf,11K11,7,1633,1530
2,20,Kerman,6,51,Cf,11K11,7,1094,1335
2,20,Kerman,6,52,Cf,11K11,7,831,969
2,20,Kerman,6,53,Ck,3G23,7,869,1097
2,20,Kerman,6,54,Ck,3G23,7,845,1161
2,20,Kerman,6,55,Cf,11K11,7,1126,1233
2,20,Kerman,6,56,Ck,3G23,7,1014,750
2,20,Kerman,6,57,Cf,11K11,7,940,926
2,20,Kerman,6,58,Cf,11K11,7,1253,1035
2,20,Kerman,6,59,Cf,11K11,7,1016,1231
2,20,Kerman,6,60,Ck,3G23,7,873,975
2,25,Kerman,1,1,Cf,11K11,7,1302,1406
2,25,Kerman,1,2,Cf,11K11,7,1327,1765
2,25,Kerman,1,3,Cf,11K11,7,1736,1363
2,25,Kerman,1,4,Ck,3G23,7,1499,1750
2,25,Kerman,1,5,Ck,3G23,7,962,912
2,25,Kerman,1,6,Cf,11K11,7,1453,1323
2,25,Kerman,1,7,Cf,11K11,7,1427,1063
2,25,Kerman,1,8,Ck,3G23,7,1831,1071
2,25,Kerman,1,9,Ck,3G23,7,1063,1186
2,25,Kerman,1,10,Ck,3G23,7,2093,1287
2,25,Kerman,2,11,Ck,3G23,7,1132,970
2,25,Kerman,2,12,Ck,3G23,7,1227,1533
2,25,Kerman,2,13,Ck,3G23,7,1999,1412
2,25,Kerman,2,14,Cf,11K11,7,1682,1559
2,25,Kerman,2,15,Ck,3G23,7,1234,1071
2,25,Kerman,2,16,Ck,3G23,7,1464,1099
2,25,Kerman,2,17,Cf,11K11,7,1447,1373
2,25,Kerman,2,18,Cf,11K11,7,1628,1202
2,25,Kerman,2,19,Cf,11K11,7,1623,1662
2,25,Kerman,2,20,Ck,3G23,7,931,1601
2,25,Kerman,3,21,Cf,11K11,7,1521,1753
2,25,Kerman,3,22,Ck,3G23,7,1313,1093
2,25,Kerman,3,23,Cf,11K11,7,1507,1157
2,25,Kerman,3,24,Cf,11K11,7,1171,1563
2,25,Kerman,3,25,Cf,11K11,7,1519,1190
2,25,Kerman,3,26,Ck,3G23,7,761,945
2,25,Kerman,3,27,Cf,11K11,7,1300,1060
2,25,Kerman,3,28,Ck,3G23,7,1246,1121
2,25,Kerman,3,29,Cf,11K11,7,1299,1065
2,25,Kerman,3,30,Ck,3G23,7,1312,1186
2,25,Kerman,4,31,Cf,11K11,7,1275,1520
2,25,Kerman,4,32,Cf,11K11,7,1410,1517
2,25,Kerman,4,33,Cf,11K11,7,1514,1539
2,25,Kerman,4,34,Cf,11K11,7,1290,1414
2,25,Kerman,4,35,Cf,11K11,7,1213,1121
2,25,Kerman,4,36,Ck,3G23,7,1120,1168
2,25,Kerman,4,37,Ck,3G23,7,1212,1312
2,25,Kerman,4,38,Cf,11K11,7,1448,1365
2,25,Kerman,4,39,Cf,11K11,7,1446,1402
2,25,Kerman,4,40,Cf,11K11,7,1926,1765
2,25,Kerman,5,41,Cf,11K11,7,1815,1663
2,25,Kerman,5,42,Ck,3G23,7,1310,1620
2,25,Kerman,5,43,Ck,3G23,7,1054,962
2,25,Kerman,5,44,Cf,11K11,7,2023,2013
2,25,Kerman,5,45,Ck,3G23,7,1108,1336
2,25,Kerman,5,46,Ck,3G23,7,1058,1050
2,25,Kerman,5,47,Ck,3G23,7,1160,890
2,25,Kerman,5,48,Cf,11K11,7,2153,1958
2,25,Kerman,5,49,Cf,11K11,7,1527,1526
2,25,Kerman,5,50,Cf,11K11,7,1614,1538
2,25,Kerman,6,51,Ck,3G23,7,1041,1135
2,25,Kerman,6,52,Cf,11K11,7,1706,1139
2,25,Kerman,6,53,Ck,3G23,7,849,685
2,25,Kerman,6,54,Ck,3G23,7,764,752
2,25,Kerman,6,55,Ck,3G23,7,856,925
2,25,Kerman,6,56,Ck,3G23,7,855,893
2,25,Kerman,6,57,Ck,3G23,7,1134,952
2,25,Kerman,6,58,Ck,3G23,7,1062,1078
2,25,Kerman,6,59,Ck,3G23,7,1347,993
2,25,Kerman,6,60,Cf,11K11,7,1243,1036
2,30,Kerman,1,1,Cf,11K11,7,696,793
2,30,Kerman,1,2,Ck,3G23,7,791,697
2,30,Kerman,1,3,Ck,3G23,7,712,897
2,30,Kerman,1,4,Cf,11K11,7,837,870
2,30,Kerman,1,5,Cf,11K11,7,1317,1315
2,30,Kerman,1,6,Ck,3G23,7,945,862
2,30,Kerman,1,7,Cf,11K11,7,400,400
2,30,Kerman,1,8,Ck,3G23,7,873,1036
2,30,Kerman,1,9,Cf,11K11,7,1272,1217
2,30,Kerman,1,10,Cf,11K11,7,1100,1106
2,30,Kerman,2,11,Cf,11K11,7,764,754
2,30,Kerman,2,12,Ck,3G23,7,915,915
2,30,Kerman,2,13,Ck,3G23,7,1326,1533
2,30,Kerman,2,14,Cf,11K11,7,1109,1180
2,30,Kerman,2,15,Ck,3G23,7,1299,1150
2,30,Kerman,2,16,Ck,3G23,7,767,826
2,30,Kerman,2,17,Ck,3G23,7,1025,1106
2,30,Kerman,2,18,Ck,3G23,7,1301,1030
2,30,Kerman,2,19,Ck,3G23,7,1099,1095
2,30,Kerman,2,20,Cf,11K11,7,1293,1492
2,30,Kerman,3,21,Ck,3G23,7,666,746
2,30,Kerman,3,22,Ck,3G23,7,897,906
2,30,Kerman,3,23,Cf,11K11,7,562,465
2,30,Kerman,3,24,Cf,11K11,7,760,757
2,30,Kerman,3,25,Ck,3G23,7,644,750
2,30,Kerman,3,26,Cf,11K11,7,666,738
2,30,Kerman,3,27,Ck,3G23,7,655,897
2,30,Kerman,3,28,Cf,11K11,7,621,787
2,30,Kerman,3,29,Cf,11K11,7,739,926
2,30,Kerman,3,30,Cf,11K11,7,1734,1573
2,30,Kerman,4,31,Ck,3G23,7,1396,1317
2,30,Kerman,4,32,Cf,11K11,7,928,900
2,30,Kerman,4,33,Ck,3G23,7,1143,1049
2,30,Kerman,4,34,Ck,3G23,7,837,936
2,30,Kerman,4,35,Cf,11K11,7,990,970
2,30,Kerman,4,36,Ck,3G23,7,1063,1000
2,30,Kerman,4,37,Cf,11K11,7,NA,NA
2,30,Kerman,4,38,Ck,3G23,7,976,857
2,30,Kerman,4,39,Ck,3G23,7,1351,1226
2,30,Kerman,4,40,Cf,11K11,7,928,1243
2,30,Kerman,5,41,Cf,11K11,7,575,693
2,30,Kerman,5,42,Ck,3G23,7,429,575
2,30,Kerman,5,43,Cf,11K11,7,805,697
2,30,Kerman,5,44,Cf,11K11,7,809,799
2,30,Kerman,5,45,Ck,3G23,7,656,770
2,30,Kerman,5,46,Cf,11K11,7,630,728
